Feature	Gain	Cover	Frequency
Visa_fultimo_cierre	0.00354509342871303	0.00385210855409185	0.0065880082459757
mrentabilidad_lag1	0.00353638090857907	0.00336221583382834	0.00693012851440853
mcomisiones	0.00347743601209247	0.00354421628366463	0.00533356726172201
Visa_mpagospesos_delta1	0.00343145394694152	0.0058425251475906	0.00800912320715821
cproductos	0.00342098685737547	0.0065449337057009	0.00733365498486776
mcaja_ahorro_dolares_lag1	0.00338059653069019	0.00380109253458924	0.00643887889819729
ccomisiones_mantenimiento_delta1	0.00336013030775019	0.00508550826315461	0.00142988727575771
chomebanking_trx_lag1	0.00332195289486601	0.00312566731079568	0.00701785166016053
mtransferencias_recibidas_lag1	0.0032966140939001	0.0050825160469915	0.0065616913022501
Visa_cconsumos_lag1	0.00329593837009355	0.00448020181775593	0.00618448177551647
Master_fultimo_cierre_lag1	0.0032806321204411	0.00412358177388353	0.0066143251897013
mcomisiones_otras	0.00323326651941709	0.00332827150887195	0.00595640159656125
Visa_Finiciomora	0.00316600389375691	0.00606972429169987	0.0012895302425545
Master_mfinanciacion_limite_lag1	0.00310678468071602	0.00613404481231109	0.00605289705688846
mpasivos_margen_delta1	0.00298188840277864	0.00391576712924836	0.00628974955041888
Master_fultimo_cierre	0.00295971445323364	0.00292918170359556	0.00613184788806527
mcaja_ahorro_dolares	0.00294490818065055	0.00552882424668911	0.00587745076538445
Visa_mpagospesos	0.00294413157810554	0.0049360137664196	0.0065178297293741
Visa_mconsumospesos_lag1	0.00292243304509854	0.0025715406361257	0.00596517391113645
mpasivos_margen_lag1	0.00291708333640812	0.00351219357591433	0.00593885696741085
Visa_mpagominimo_delta1	0.00291268114349814	0.00372828089893318	0.00555287512610202
ccomisiones_mantenimiento	0.00289934601263529	0.00259234916873554	0.0012895302425545
mprestamos_personales_lag1	0.00289520958681188	0.00346160726037438	0.00166673976928813
Visa_mfinanciacion_limite_lag1	0.00278133523670068	0.00276072600468726	0.00499144699328918
Visa_msaldototal_lag1	0.00276714354937842	0.00136333619256525	0.0026755559454362
Visa_msaldopesos	0.00275199672082099	0.00353384885566535	0.00499144699328918
thomebanking	0.00269535780429057	0.00174067888927077	0.00149129347778411
Visa_msaldototal	0.00261397399086972	0.00228720817822399	0.00415807710864512
Visa_mconsumospesos	0.00258426055950066	0.00238489726319273	0.00577218299048204
Visa_fultimo_cierre_lag1	0.00246354038265649	0.00289575555555118	0.00555287512610202
ccomisiones_otras	0.00245068801979144	0.00477978548673126	0.00440370191675073
mcuenta_debitos_automaticos	0.00242841686658235	0.00622043628299574	0.00370191675073468
cmobile_app_trx	0.00237451513419875	0.00314442288963149	0.00497390236413878
Visa_mconsumospesos_delta1	0.00236855245651613	0.00319450262126659	0.00512303171191719
Visa_mlimitecompra_lag1	0.00235662920381284	0.00302411516127093	0.00403526470459231
Visa_mlimitecompra	0.0023447053455459	0.00289087276398403	0.0040001754462915
mtarjeta_visa_debitos_automaticos_lag1	0.00233497403088658	0.00518569037855064	0.00436861265844993
mpayroll_lag1	0.00232175810533457	0.00565068597189723	0.0039650861879907
Visa_cconsumos	0.00230589063259872	0.00286173229136842	0.00463178209570595
mcomisiones_lag1	0.00229563035201088	0.00162832236215461	0.00425457256897232
mtransferencias_emitidas	0.00227776111456794	0.00756153876576866	0.00635992806702048
mcomisiones_mantenimiento_lag1	0.00224276565653162	0.00548858766455856	0.00407035396289311
Visa_mconsumosdolares_lag1	0.00221250466726053	0.00285784016802473	0.00485108996008597
mcomisiones_otras_lag1	0.00213424834077712	0.00156336331091234	0.00414053247949471
mtransferencias_recibidas_delta1	0.00207927054606863	0.00280844655936586	0.00464055441028115
Master_mlimitecompra	0.00205454896689876	0.00220276799369138	0.00339488574060266
ccomisiones_otras_lag1	0.00204245153518888	0.00453259938812464	0.00416684942322032
mtarjeta_visa_consumo_lag1	0.002038819892668	0.00461164432441188	0.00325452870739945
mtarjeta_visa_debitos_automaticos_delta1	0.00203364339036315	0.00463165179548111	0.00348260888635466
mtarjeta_visa_debitos_automaticos	0.00203310645922639	0.00280537692937206	0.00415807710864512
tcallcenter	0.00199502344148287	0.000692205644034957	0.000886003772095267
ctarjeta_debito_trx	0.00199011128978562	0.0018367885795539	0.00305276547216983
Visa_msaldopesos_lag1	0.00198602623999228	0.00300248306753423	0.00364928286328348
Visa_Finiciomora_lag1	0.00196311936639225	0.00425613934478053	0.000912320715820869
mtransferencias_emitidas_delta1	0.00193127082709626	0.00308614202067005	0.00355278740295627
mcomisiones_otras_delta1	0.00191202754885564	0.00186740090645978	0.00372823369446028
cmobile_app_trx_lag1	0.00189126761435099	0.00322224316199818	0.00416684942322032
cproductos_lag1	0.00188984801171437	0.00333145630623948	0.0038861353568139
Visa_msaldopesos_delta1	0.0018492289043049	0.00264137752139917	0.00366682749243388
mtransferencias_emitidas_lag1	0.00183816618191979	0.0025457103484024	0.00466687135400676
ccallcenter_trx	0.00181186505466495	0.00652787512955751	0.00245624808105619
ccallcenter_trx_delta1	0.00177570591659532	0.00256765888547263	0.00124566866967849
Visa_msaldototal_delta1	0.00176960437721271	0.00311523261284697	0.0039914031317163
mpayroll_delta1	0.00176158080097424	0.00743981371601334	0.00421071099609632
mpagomiscuentas	0.00175446546905941	0.00367138592821551	0.00331593490942585
mcomisiones_delta1	0.00173400053509481	0.00238348695861809	0.00364051054870828
ccaja_ahorro_delta1	0.00173246143508813	0.00554954552666613	0.000570200447388043
Master_mlimitecompra_lag1	0.00172669891933336	0.00260878218011114	0.00292995306811702
ctransferencias_recibidas_lag1	0.00172245178126719	0.00290962521575871	0.00378086758191149
ctarjeta_visa_trx_lag1	0.00172090565364658	0.00549611938199135	0.0039738585025659
ctransferencias_recibidas	0.00166065938164819	0.00220364341827132	0.00297381464099303
Visa_mconsumosdolares	0.00165434586975501	0.0025684302017975	0.00363173823413308
cprestamos_personales	0.00163211353052467	0.00313219630937915	0.000991271546997675
internet	0.00161866767768251	0.00358675163708281	0.00237729724987938
Visa_cconsumos_delta1	0.00161328925221111	0.00325060019139327	0.00329839028027545
mautoservicio	0.00156300469735338	0.00471699692100003	0.00367559980700908
mtarjeta_master_consumo	0.00144822437020484	0.00171062096742428	0.00151761042150972
Visa_mconsumosdolares_delta1	0.0014156901044527	0.00229484453780033	0.00315803324707224
ctarjeta_debito	0.00139829679650556	0.00173928269460616	0.00275450677661301
cmobile_app_trx_delta1	0.00130850978378125	0.00277386500036474	0.00317557787622264
Master_mpagospesos_lag1	0.00129227989689628	0.00341704091887995	0.00286854686609062
ccaja_seguridad_lag1	0.00128608803650815	0.000738094656122284	0.000324575639282425
Master_mpagominimo_lag1	0.00126268414061868	0.00266425380412111	0.00219307864380017
Master_mpagominimo	0.00125090264805018	0.00483591486135784	0.00242993113733058
mautoservicio_delta1	0.00123730334543738	0.00498989394511811	0.00307031010132023
Master_msaldototal	0.0012251775495183	0.00306238024575669	0.00283345760778982
Master_msaldopesos	0.00119322120044416	0.00297689783462669	0.00197377077942015
mpagomiscuentas_lag1	0.00116954268417577	0.00405613991236501	0.00251765428308259
mtarjeta_visa_consumo_delta1	0.00115293671922244	0.00332187903320171	0.00292995306811702
mautoservicio_lag1	0.00114512147483706	0.00250891742328604	0.00300890389929383
Master_fultimo_cierre_delta1	0.0011370905179605	0.0016783765434121	0.00235975262072898
mcuenta_debitos_automaticos_lag1	0.0011246869164924	0.00211075719413618	0.00235975262072898
Visa_fultimo_cierre_delta1	0.00111551652068707	0.00191823975125432	0.00207903855432256
ccomisiones_otras_delta1	0.00109054073795367	0.00156426314182313	0.00209658318347296
ccaja_seguridad	0.00108507916247478	0.00277596813965659	0.000552655818237642
ctarjeta_visa_debitos_automaticos_lag1	0.00107752179442329	0.00260202696534853	0.00201763235229615
mcomisiones_mantenimiento_delta1	0.00103821010778453	0.0079448203617394	0.00163165051098732
ctarjeta_debito_lag1	0.00103801924936634	0.00182415837960501	0.00195622615026975
mdescubierto_preacordado_lag1	0.00102166186130811	0.00107434906602012	0.00116671783850169
ctransferencias_emitidas_lag1	0.000994340769126968	0.00403854637995714	0.00215798938549936
Master_mpagospesos	0.000984100268028595	0.00356421849211876	0.00294749769726742
ctransferencias_emitidas	0.000982215891819638	0.00420958137041836	0.00243870345190579
internet_lag1	0.000969247510055238	0.00323342995628621	0.00183341374621694
ctransferencias_emitidas_delta1	0.000966260801401421	0.00310827657974328	0.00185095837536734
ctarjeta_debito_trx_lag1	0.000952302547473039	0.0039500828117827	0.00282468529321462
cplazo_fijo	0.00094371965313986	0.00270104848344251	0.000412298785034431
Master_mpagospesos_delta1	0.000912419301933151	0.00452496524037203	0.00214921707092416
ctarjeta_master	0.000909883066547857	0.000451038299157325	0.000271941751831221
Master_status_lag1	0.000888696222294763	0.00222940056327183	0.000385981841308829
Master_msaldototal_lag1	0.000834182125067322	0.00134470821307795	0.00187727531909294
Master_msaldopesos_lag1	0.000819675317943733	0.00209512905779038	0.00155269967981052
ctarjeta_debito_trx_delta1	0.000779896790780862	0.00317283925691848	0.00192113689196895
ctarjeta_visa_trx_delta1	0.000738900397826805	0.00171864172671162	0.00167551208386333
ctarjeta_visa_debitos_automaticos_delta1	0.000732795550695067	0.00211761346636249	0.000833369884644063
mextraccion_autoservicio	0.00073054897479845	0.00246261434254176	0.00179832448791614
ccaja_ahorro_lag1	0.000729818180025496	0.00118238163027598	0.000982499232422475
Visa_mpagado	0.000719723430976064	0.0031807780261881	0.00165796745471293
ccajas_consultas_delta1	0.000709863167573488	0.00358032933992705	0.000693012851440853
ctarjeta_visa_debitos_automaticos	0.000708010635534834	0.00120703614301023	0.00152638273608492
ccuenta_debitos_automaticos	0.000706119779184583	0.00214427761163349	0.00151761042150972
cprestamos_personales_delta1	0.000692990384371798	0.00185333088552987	0.000315803324707224
ccomisiones_mantenimiento_lag1	0.000683878521377215	0.00169926477794614	0.0012719856134041
mprestamos_prendarios	0.000682177525408562	0.00632247633032829	0.000684240536865652
