Feature	Gain	Cover	Frequency
cmobile_app_trx	0.00360028875562306	0.00417729042254978	0.00457432740043792
Visa_fultimo_cierre	0.00344229412271917	0.00453076484948098	0.00437724306608041
Visa_mpagado	0.00342685601951398	0.00342540773578193	0.0032440081435247
ccaja_ahorro	0.00321755690483117	0.00505258125225535	0.00216398599124551
mextraccion_autoservicio	0.00303915710293506	0.00548133349604643	0.00358102235527605
ccomisiones_mantenimiento	0.00299104342800481	0.00258228010868212	0.00242019562591028
active_quarter	0.00279664384762128	0.00517528190970268	0.00510645510320321
ctarjeta_visa_debitos_automaticos	0.00263842708191962	0.00160147556911587	0.00287151875158899
ccuenta_debitos_automaticos	0.00263449845242285	0.00253642996717223	0.00224281972498852
cprestamos_personales	0.00261895474356577	0.00686130848593104	0.00257392140670915
Master_msaldototal	0.00239160509207379	0.00294686631341643	0.00283998525809179
Master_mpagominimo	0.0023420039956546	0.00149641289774318	0.00232953683210583
cpagomiscuentas	0.00226063376842758	0.00163060028433634	0.00186244695967852
mdescubierto_preacordado	0.00201141237181688	0.00579429033793651	0.00399292861408325
matm	0.00196238477520957	0.00253366729568856	0.00227435321848572
ccallcenter_trx	0.00188276888988563	0.0081356351555766	0.00213639418443546
Master_mconsumospesos	0.00178991655613101	0.00311630107005681	0.00213836502777904
Master_cconsumos	0.00167289408874988	0.00126784662738829	0.00113717660924286
ccaja_seguridad	0.00147729845781965	0.00198635906119014	0.000569573726293218
catm_trx	0.00144910355018189	0.0021969873705117	0.00129681492007245
Visa_mpagosdolares	0.00141946112768952	0.00127287441874051	0.00142097805071768
cseguro_accidentes_personales	0.00140975359231401	0.00442293416108613	0.00152346190458359
cextraccion_autoservicio	0.00139304882453208	0.00316614925782236	0.00193733900673437
mplazo_fijo_dolares	0.00120933002222781	0.00135306082838653	0.000319276621659174
mtarjeta_master_consumo	0.00114976391005841	0.00156482780682922	0.00085731685445519
internet	0.00111356052459358	0.00961646927974793	0.00307648645932081
tcuentas	0.000935838356223661	0.00501381547654251	0.00122783540304732
Master_mconsumototal	0.000796331961196424	0.00132470594013131	0.00092629637148032
tcallcenter	0.000634473984703023	0.00211675514196433	0.000817899987583687
mtarjeta_visa_descuentos	0.000629811831530781	0.00065371652369667	0.000364606018561403
ctarjeta_master_trx	0.000620095188988277	0.000411149107850505	0.000384314451997154
ccajas_consultas	0.000610235587551087	0.0102084436536918	0.0019747850302623
Visa_msaldodolares	0.000560190160464205	0.000996069661931578	0.000699649386969178
matm_other	0.000469036584261861	0.00046074168168459	0.000419789632181507
Visa_delinquency	0.000451954174744877	0.000993414595443508	0.000522273486047415
mttarjeta_master_debitos_automaticos	0.000405812221056264	0.000580985057568008	0.000252267947977619
cplazo_fijo	0.000367206071591047	0.000422987323507757	9.85421671787575e-05
ctarjeta_master_debitos_automaticos	0.000331336938726095	0.000595912647360065	0.000167521684203888
ccajas_trx	0.000314228649354839	0.00267521479455781	0.000701620230312753
Visa_Finiciomora	0.000286555609314353	0.000997865832287071	0.000220734454480417
mcaja_ahorro_adicional	0.000278320314744178	0.000924884167188007	0.000256209634664769
catm_trx_other	0.000246489975217337	0.000204953152431339	0.000226646984511142
Master_status	0.000242158415052124	0.000550709871388187	0.000348839271812801
cseguro_vivienda	0.000239994579633753	0.00148842180365745	0.000382343608653579
Master_msaldodolares	0.000233123031409889	0.000160379067324044	0.000197084334357515
Visa_status	0.000211691792735959	0.000968648576770388	0.000388256138684304
Master_mpagado	0.000211426382756014	0.000669089667593066	0.000299568188223423
Master_mconsumosdolares	0.000210364720555508	0.000134968529438602	0.000230588671198292
cseguro_vida	0.000189186639925594	0.000719995230641136	0.000368547705248553
ctarjeta_master	0.000166483836661527	9.88503225754268e-05	0.000122192287301659
ctarjeta_visa_descuentos	0.000140431771774564	0.000284640760855847	0.000191171804326789
tpaquete7	0.000124933802637916	0.000573922143347502	0.000104454697209483
Master_mpagosdolares	0.000120429608169184	0.000102648640074754	0.000155696624142437
minversion2	9.10329081735025e-05	0.000132298189983416	2.36501201229018e-05
Master_delinquency	8.4215925834703e-05	8.39339792409741e-05	0.000157667467486012
Visa_madelantopesos	7.08700456083868e-05	3.12000337613104e-05	9.46004804916072e-05
tpaquete9	5.92993888424355e-05	0.000491255195574008	9.85421671787575e-05
ccajas_extracciones	4.97850522337207e-05	0.000760136545310564	0.000143871564080986
cforex	4.62855175044552e-05	2.82640141008724e-05	2.56209634664769e-05
Master_madelantopesos	3.60494859435805e-05	1.36808991398733e-05	3.35043368407775e-05
cforex_sell	3.08780475045506e-05	2.44797893848393e-05	1.57667467486012e-05
ctarjeta_visa	2.32865325920514e-05	8.71812203177022e-05	8.67171071173066e-05
Visa_madelantodolares	1.94356791061699e-05	1.75216338342379e-05	4.73002402458036e-05
cinversion2	1.49339488700868e-05	3.31953774925197e-05	5.91253003072545e-06
mforex_sell	1.21945157256184e-05	7.63155455528898e-06	9.85421671787575e-06
mcheques_depositados	7.40141696061152e-06	4.55905010689066e-06	1.97084334357515e-06
Master_madelantodolares	6.97134173257134e-06	2.92581454150092e-06	5.91253003072545e-06
Visa_cadelantosefectivo	4.4352355691028e-06	1.21810243464428e-05	2.56209634664769e-05
Master_cadelantosefectivo	2.41569702453056e-06	5.40142366595038e-06	5.91253003072545e-06
mcajeros_propios_descuentos	3.57673612431395e-13	5.5068765616329e-06	3.9416866871503e-06
ccajeros_propios_descuentos	1.94549868092768e-13	7.75929209844622e-06	7.8833733743006e-06
