Feature	Gain	Cover	Frequency
Visa_mlimitecompra	0.00719193876665942	0.00824272262287007	0.0105554416888707
Visa_mconsumototal	0.00701143019720778	0.00726442356590201	0.0126050420168067
ctarjeta_visa_trx	0.00696317448519853	0.0132512328088369	0.0133224021315843
cproductos	0.0063392474092578	0.00794303315665845	0.00973560155769625
mtransferencias_emitidas	0.00622443742750233	0.0107998122911947	0.0119901619184259
mtarjeta_visa_debitos_automaticos	0.00558693488616987	0.00674608642084058	0.0110678417708547
Visa_cconsumos	0.00554426685753139	0.00679506673399277	0.00973560155769625
ctarjeta_debito_trx	0.00535671054959315	0.00990512452971453	0.0139372822299652
ctransferencias_emitidas	0.00515887592529778	0.0138564642325841	0.00850584136093462
thomebanking	0.00494998646858756	0.00457615926040875	0.00358680057388809
Master_mpagominimo	0.00485284694772826	0.00605049811910758	0.00502152080344333
Master_status	0.00445371991703483	0.014153743849427	0.00276696044271367
mpagomiscuentas	0.00403478857442983	0.00874986868690875	0.00850584136093462
ctarjeta_visa_debitos_automaticos	0.00378698708932663	0.00577706752914327	0.00573888091822095
Visa_mpagado	0.0037685513835779	0.0107232559170471	0.00707112113137938
mcuenta_debitos_automaticos	0.0037467318525675	0.0105800719477243	0.0103504816560771
ccallcenter_trx	0.00357959774056888	0.0061862330095329	0.00225456036072966
cpagomiscuentas	0.00346351862694048	0.0102030028668975	0.00737856118056979
ccuenta_debitos_automaticos	0.00341349497654955	0.0105279832781401	0.00614880098380816
ccaja_ahorro	0.00321695214147831	0.0112813929967133	0.0039967206394753
tcallcenter	0.00303551309083074	0.00326083553469082	0.00204960032793605
mdescubierto_preacordado	0.00300972952545383	0.00898769038464863	0.00204960032793605
Master_mpagospesos	0.0029672231714808	0.011113227421202	0.00553392088542734
ctarjeta_debito	0.00291903878855474	0.00487513026221232	0.00450912072145932
mextraccion_autoservicio	0.00291737308970361	0.00671187454274293	0.00850584136093462
Master_msaldototal	0.00279114394076607	0.00356044517152377	0.00461160073785612
Visa_mconsumosdolares	0.00271044668061865	0.00439961658947291	0.00614880098380816
Master_msaldopesos	0.00254810008981647	0.00560501027142163	0.00430416068866571
Visa_status	0.00239829129871789	0.00451240053352967	0.00133224021315843
mplazo_fijo_dolares	0.00230467423963608	0.0152261218291615	0.00256200040992007
Visa_fultimo_cierre	0.00224887830648765	0.00227251290136309	0.00368928059028489
Visa_mpagosdolares	0.00212699224163996	0.00397436049994446	0.0037917606066817
cmobile_app_trx	0.00190752128614926	0.00152699631260616	0.00348432055749129
cextraccion_autoservicio	0.00187258308898134	0.00306095274916539	0.00543144086903054
ccajas_consultas	0.00171952841625078	0.008915165394124	0.00174216027874564
Master_fultimo_cierre	0.00165279353798262	0.00263492830186721	0.00358680057388809
matm	0.00159341868377825	0.00374440698534006	0.0038942406230785
Master_cconsumos	0.00145303279993355	0.00355044155250878	0.00368928059028489
mtarjeta_master_consumo	0.00138320740298082	0.00331298906564527	0.00225456036072966
Master_mconsumospesos	0.00136638464592636	0.00316567891531233	0.0038942406230785
cseguro_accidentes_personales	0.00128230197341861	0.00772169622561459	0.00225456036072966
Master_mconsumototal	0.00123078857795316	0.00213902321221296	0.00245952039352326
ctarjeta_master	0.0012203787279714	0.0003500368574736	0.000717360114777618
Visa_Finiciomora	0.00120635245663167	0.00507913423941175	0.000922320147571224
ccaja_seguridad	0.00119871455616441	0.00462480528803775	0.00122976019676163
active_quarter	0.00115342443687719	0.000473602756987422	0.00102480016396803
ccajas_trx	0.0010760525520722	0.00249288190119054	0.00112728018036483
catm_trx	0.000900476625486859	0.00565893002737923	0.00348432055749129
Visa_msaldodolares	0.00077807522918185	0.00237086768522468	0.00174216027874564
tpaquete7	0.0007585615740615	0.00474705899213963	0.000717360114777618
cinversion1	0.000744177878193096	0.00610332022110842	0.000819840131174421
Visa_delinquency	0.000712039437177164	0.00197499379638414	0.000819840131174421
tmobile_app	0.000684005541678799	0.00735243545588924	0.00112728018036483
cplazo_fijo	0.000658020526663558	0.00287573861197117	0.000819840131174421
Master_mpagado	0.000634765845744317	0.00701654835578547	0.00143472022955524
matm_other	0.000625687089666009	0.00152601341338125	0.00194712031153925
ctarjeta_master_trx	0.000589006732983548	0.00190524287676841	0.00112728018036483
tpaquete9	0.000536041781166103	0.00278437388807966	0.000717360114777618
mttarjeta_master_debitos_automaticos	0.000502316018283661	0.00127146247147316	0.000922320147571224
Visa_cadelantosefectivo	0.000461597194920602	7.51044773230056e-05	0.000307440049190408
Master_mconsumosdolares	0.000460800248947454	0.000412613111681076	0.00102480016396803
mtarjeta_visa_descuentos	0.000448204935721737	0.00581496153733222	0.00184464029514245
ccheques_emitidos	0.000346540611706983	0.0015186242065178	0.000204960032793605
internet	0.000327633617791348	0.00338860744459348	0.000717360114777618
ctarjeta_master_debitos_automaticos	0.000284178307804339	0.0048424900250073	0.000717360114777618
Master_mpagosdolares	0.000223088332727823	0.000277985853884846	0.00112728018036483
minversion2	0.00021233653636054	0.00392131886715226	0.000512400081984013
cseguro_vida	0.000182582559524801	0.000797181164767014	0.000307440049190408
mcheques_emitidos	0.00017517557008582	0.000795240312998022	0.000102480016396803
Visa_madelantodolares	0.000161631204717191	0.000342009015580774	0.000614880098380816
tpaquete1	0.000148621190306487	0.00296428935026445	0.000409920065587211
ccajas_extracciones	0.00013301226052498	0.00159402305467467	0.000409920065587211
Master_madelantopesos	9.45858602595239e-05	0.000175190560834564	0.000512400081984013
ccheques_depositados	8.48961095683138e-05	0.00146445498375185	0.000204960032793605
Master_madelantodolares	7.78341176013355e-05	9.57952544078727e-05	0.000307440049190408
Master_msaldodolares	7.75961517971022e-05	0.000145813349482817	0.000204960032793605
mcheques_depositados	7.68470256829958e-05	0.00147664393200802	0.000204960032793605
ctarjeta_visa_descuentos	7.06544487344934e-05	0.00053583474699937	0.000204960032793605
Master_delinquency	5.67943698053746e-05	6.85534789356339e-05	0.000204960032793605
catm_trx_other	5.51073323916314e-05	0.000619470989168076	0.000307440049190408
cseguro_auto	5.1944214213252e-05	0.00159048062599604	0.000204960032793605
Visa_madelantopesos	4.66457608366246e-05	0.000141522520379131	0.000512400081984013
ccajeros_propios_descuentos	4.14714715590848e-05	0.0012488607786363	0.000614880098380816
cseguro_vivienda	2.90475869405168e-05	5.55213328672296e-05	0.000102480016396803
mforex_sell	2.40706559371868e-05	9.44331656342607e-05	0.000102480016396803
mcajeros_propios_descuentos	3.43409561172537e-12	0.000119399803814313	0.000102480016396803
Master_cadelantosefectivo	3.42495540381854e-13	2.92474886114036e-05	0.000102480016396803
