Feature	Gain	Cover	Frequency
Visa_cconsumos_delta1	0.00144649839052104	0.00310131069847694	0.00291437700802332
internet	0.00139866869233933	0.00307641570427206	0.00199266138801594
Master_mpagominimo_lag1	0.00133332077293393	0.00172953782532113	0.00208922207201671
Master_msaldopesos	0.00132262865140511	0.00344707394804741	0.00192243543601538
mpagomiscuentas_lag1	0.00128435585411285	0.0039795090373216	0.00270369915202163
Master_mpagospesos_lag1	0.0012713080162525	0.00338305694230589	0.00296704647202374
mautoservicio_lag1	0.00126455988596851	0.00282085878280383	0.00334451096402676
ctarjeta_visa_debitos_automaticos_lag1	0.00124562383300558	0.00343008795804085	0.00226478695201812
ctarjeta_debito	0.00123061927942498	0.00152915860465271	0.00236134763601889
ccaja_seguridad	0.00121343453312439	0.00285632512696977	0.000667146544005337
Master_mpagominimo	0.00120905188036632	0.0043980835608994	0.00249302129601994
ctarjeta_debito_trx_lag1	0.0012061042155155	0.00429018140076697	0.00313383310802507
Visa_mconsumosdolares_delta1	0.00119848634436782	0.00207329911463362	0.00257202549202058
Master_fultimo_cierre_delta1	0.00118243803402756	0.00122947465669663	0.00241401710001931
mautoservicio_delta1	0.00116764168023636	0.00532056659269964	0.00274759037202198
mtarjeta_visa_consumo_delta1	0.00115368439478734	0.00288717707885902	0.00286170754402289
mcuenta_debitos_automaticos_lag1	0.00114523630931045	0.00195911887236297	0.00249302129601994
cmobile_app_trx_delta1	0.00113786485005211	0.00242885201159097	0.00260713846802086
mcomisiones_mantenimiento_delta1	0.00112596467051813	0.00833735861515362	0.00164153162801313
internet_lag1	0.00111754170377431	0.00263336172793381	0.0020628873400165
ccomisiones_otras_delta1	0.00107635663063097	0.00142386925755995	0.00207166558401657
ctarjeta_debito_lag1	0.0010678382420414	0.00166449107236914	0.00203655260801629
Visa_fultimo_cierre_delta1	0.00105407546405043	0.00205606553721592	0.00208044382801664
ctarjeta_debito_trx	0.00104086072658577	0.00143888338796332	0.00249302129601994
ccaja_seguridad_lag1	0.00101044368981177	0.00068176687620465	0.000298460296002388
ctransferencias_emitidas	0.00099877275911501	0.00474435341592056	0.00278270334802226
cplazo_fijo	0.000962133922864747	0.00282081572743685	0.000465246932003722
Master_msaldototal_lag1	0.000926634532962506	0.00164026332204606	0.00194877016801559
ctransferencias_emitidas_lag1	0.00091389420178114	0.00420103629220539	0.00219456100001756
Master_msaldototal	0.000888199059958898	0.00199774761418206	0.00215944802401728
ctransferencias_emitidas_delta1	0.000856624750350077	0.00223777656039824	0.00163275338401306
mdescubierto_preacordado_lag1	0.00083213084689501	0.00085199408046284	0.000974385084007795
ctarjeta_visa_trx_delta1	0.000809017583464763	0.002151443767444	0.00178198353201426
ctarjeta_debito_trx_delta1	0.000798362094919582	0.00329227123375215	0.00217700451201742
Master_mpagospesos_delta1	0.000786286363342394	0.00425604375284624	0.00177320528801419
ctarjeta_visa_debitos_automaticos	0.000782933704451708	0.00122699261004585	0.00158008392001264
Master_mpagospesos	0.000777699884732669	0.00360123037461293	0.00296704647202374
Visa_mpagado	0.000761575856000771	0.00261514465924857	0.0018873224600151
mextraccion_autoservicio_delta1	0.000759190925755829	0.00308262352614771	0.0017995400200144
cpayroll_trx_lag1	0.000751593864891488	0.000525839388074836	0.000667146544005337
ccuenta_debitos_automaticos_lag1	0.000748269151596558	0.00288610122811402	0.00153619270001229
mextraccion_autoservicio	0.000747024471039213	0.00188609719858889	0.00182587475201461
ccajas_consultas_delta1	0.000740071502756361	0.00363987359522799	0.000719816008005759
Master_mconsumospesos_lag1	0.000723091152142353	0.00200546595549867	0.00180831826401447
Master_mconsumospesos	0.000698333563150509	0.00172142893753418	0.00196632665601573
ccaja_ahorro_lag1	0.000694525444317574	0.00117158949725399	0.000939272108007514
mcuenta_debitos_automaticos_delta1	0.000684169276902506	0.00384431198444962	0.00167664460401341
Master_status_lag1	0.000673253253676449	0.00191251094228719	0.000298460296002388
mprestamos_prendarios	0.000662732010085787	0.00606988970201521	0.000658368300005267
ccomisiones_mantenimiento_lag1	0.00066233012003914	0.00155593477547548	0.00114117172000913
tcuentas_lag1	0.000661928890322309	0.00483087991992408	0.000588142348004705
mextraccion_autoservicio_lag1	0.000643829468219567	0.0011010232748686	0.00194877016801559
ctransferencias_recibidas_delta1	0.00063564366509663	0.00153210366795787	0.00166786636001334
Master_msaldopesos_lag1	0.000625259263445288	0.00136407327806978	0.00137818430801103
cpagomiscuentas_lag1	0.0006169426388398	0.00107296253002625	0.0013869625520111
Visa_mpagado_delta1	0.000604786705515802	0.00196288701711712	0.00119384118400955
Master_mfinanciacion_limite_delta1	0.000604449726896437	0.00548346097263506	0.00114117172000913
mtarjeta_master_consumo_lag1	0.00060402584430259	0.00208248842541693	0.000904159132007233
ccuenta_debitos_automaticos	0.000594983448645408	0.0022938912679101	0.00139574079601117
mplazo_fijo_dolares_delta1	0.000578268955079725	0.00411771745114347	0.000596920592004775
cextraccion_autoservicio_lag1	0.00057251660401959	0.00289309806816602	0.00129040186801032
thomebanking_lag1	0.000569341796339745	0.000600136872386734	0.000904159132007233
Master_msaldototal_delta1	0.000566088029549368	0.00251507918553879	0.00115872820800927
mpagomiscuentas_delta1	0.000560816124281818	0.00154751939443903	0.00159764040801278
cpagomiscuentas	0.000542025040869604	0.00227788373969458	0.0013255148440106
Master_mpagominimo_delta1	0.000532439211303823	0.00271649653587849	0.00129918011201039
Master_cconsumos	0.000526936881406042	0.00159624633440761	0.00113239347600906
ctarjeta_visa_debitos_automaticos_delta1	0.000523961432619978	0.00213827766483615	0.000886602644007093
Master_mconsumospesos_delta1	0.000523678261419765	0.00240809452384593	0.00125528889201004
ccajas_otras_delta1	0.000523365536048181	0.00149181268415686	0.000272125564002177
cprestamos_personales_delta1	0.000520076772909664	0.00184346423143711	0.000324795028002598
ccajas_trx_delta1	0.000519603564714807	0.00101640667646234	0.000482803420003862
matm	0.00050828817489405	0.00109609377826902	0.00143085377201145
cextraccion_autoservicio	0.000478019076379691	0.00134905114622653	0.00103583279200829
matm_lag1	0.00047307717009941	0.00206023969789083	0.00158886216401271
Visa_msaldodolares_lag1	0.000447593435838571	0.00179529975459	0.0015625274320125
mplazo_fijo_dolares	0.000440616945454559	0.00217882080829966	0.00039502098000316
ccallcenter_trx_lag1	0.00043306626974695	0.00308655886289326	0.000842711424006742
matm_delta1	0.000425414643217219	0.00106961244145478	0.00112361523200899
